category,skos_concept,URI,ID,URL,,,
archaeological_site map,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_179132_60,/330/RAN_179132_60,http://foto.cimec.ro/cronica/2011/103/plansa-2.jpg,,,
archaeological_site map photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_51029_10,/330/RAN_51029_10,http://foto.cimec.ro/cronica/2014/022-Caransebes/fig-1-balta-sarata-campul-lui-po-ta-amplasarea-suprafee.jpg,,,
archaeological_site map,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_6770_02,/330/RAN_6770_02,http://foto.cimec.ro/cronica/2000/174/Untitled-16.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_12787_01,/330/RAN_12787_01,http://foto.cimec.ro/cronica/2004/248/rsz-0.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_7080_01,/330/RAN_7080_01,http://foto.cimec.ro/cronica/2014/082-Tartaria-Gura-luncii/ilustratie-page-1.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/369/_129164,/369/_129164,https://cmc.byzart.eu/files/original/unibo/unibo_europeana_archaeology/003_039_129164_01.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_084973,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_084973,http://sgdap.girona.cat/sdam/imatges/084973.jpg,,,
archaeological_site map,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_85065_12,/330/RAN_85065_12,http://foto.cimec.ro/cronica/2018/2-preventive/112-Meresti-pestera-Gabor-HR-p/fig-1.jpg,,,
archaeological_site map,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_71901_03,/330/RAN_71901_03,http://foto.cimec.ro/cronica/2000/044/F1.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_158797_02,/330/RAN_158797_02,http://foto.cimec.ro/cronica/2005/134/rsz-0.jpg,,,
archaeological_site map,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_4160_01,/330/RAN_4160_01,http://foto.cimec.ro/cronica/2008/025/1-plan-general-de-incadrare.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_90397_01,/330/RAN_90397_01,http://foto.cimec.ro/cronica/2014/071-Gradistea-de-munte-Sarmizegetusa-Regia/1.jpg,,,
archaeological_site map,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_55268_01,/330/RAN_55268_01,http://foto.cimec.ro/cronica/2018/1-sistematice/087-Turda-Potaissa-CJ-s/plan-1-canabae-2019.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_158519_02,/330/RAN_158519_02,http://foto.cimec.ro/cronica/2011/087/fig-2.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_27132_02,/330/RAN_27132_02,http://foto.cimec.ro/cronica/2004/144/rsz-3.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_144937_07,/330/RAN_144937_07,http://foto.cimec.ro/cronica/2004/151/rsz-0.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_19383_01,/330/RAN_19383_01,http://foto.cimec.ro/cronica/2018/1-sistematice/090-Valea-Stanii-AG-s/fig-4-valea-stanii-2018-t19.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_93655_02,/330/RAN_93655_02,http://foto.cimec.ro/cronica/2011/027/fig-8.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_63018_11,/330/RAN_63018_11,http://foto.cimec.ro/cronica/2012/015-CHEIA-CT/cheia-pl-1-5-page-2.jpg,,,
archaeological_site photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_158056_05,/330/RAN_158056_05,http://foto.cimec.ro/cronica/2010/128/158056-05-Seceani-TM-50.jpg,,,
archaeological_site map photograph,http://vocab.getty.edu/aat/300266151,http://data.europeana.eu/item/330/RAN_99753_01,/330/RAN_99753_01,http://foto.cimec.ro/cronica/2017/rest-sapaturi-nepublicate/221-Tibana-Iasi/fig-4-tibana-interpretare-magnet.jpg,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56052,/2064105/Museu_ProvidedCHO_Livrustkammaren_56052,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56052&resolution=superImageResolution,,,
clothing photograph postcard,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_340685,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_340685,http://sgdap.girona.cat/sdam/imatges/340685.jpg,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_49496,/2064105/Museu_ProvidedCHO_Livrustkammaren_49496,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=49496&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50377,/2064105/Museu_ProvidedCHO_Livrustkammaren_50377,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50377&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56584,/2064105/Museu_ProvidedCHO_Livrustkammaren_56584,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56584&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56422,/2064105/Museu_ProvidedCHO_Livrustkammaren_56422,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56422&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_49400,/2064105/Museu_ProvidedCHO_Livrustkammaren_49400,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=49400&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50347,/2064105/Museu_ProvidedCHO_Livrustkammaren_50347,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50347&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_48440,/2064105/Museu_ProvidedCHO_Livrustkammaren_48440,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=48440&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55621,/2064105/Museu_ProvidedCHO_Livrustkammaren_55621,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55621&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55649,/2064105/Museu_ProvidedCHO_Livrustkammaren_55649,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55649&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50510,/2064105/Museu_ProvidedCHO_Livrustkammaren_50510,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50510&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_62116,/2064105/Museu_ProvidedCHO_Livrustkammaren_62116,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=62116&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50350,/2064105/Museu_ProvidedCHO_Livrustkammaren_50350,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50350&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56056,/2064105/Museu_ProvidedCHO_Livrustkammaren_56056,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56056&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56083,/2064105/Museu_ProvidedCHO_Livrustkammaren_56083,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56083&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55581,/2064105/Museu_ProvidedCHO_Livrustkammaren_55581,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55581&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_57937,/2064105/Museu_ProvidedCHO_Livrustkammaren_57937,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=57937&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_48536,/2064105/Museu_ProvidedCHO_Livrustkammaren_48536,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=48536&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_68745,/2064105/Museu_ProvidedCHO_Livrustkammaren_68745,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=68745&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56082,/2064105/Museu_ProvidedCHO_Livrustkammaren_56082,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56082&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50644,/2064105/Museu_ProvidedCHO_Livrustkammaren_50644,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50644&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_51597,/2064105/Museu_ProvidedCHO_Livrustkammaren_51597,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=51597&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_49159,/2064105/Museu_ProvidedCHO_Livrustkammaren_49159,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=49159&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55936,/2064105/Museu_ProvidedCHO_Livrustkammaren_55936,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55936&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_67839,/2064105/Museu_ProvidedCHO_Livrustkammaren_67839,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=67839&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_48540,/2064105/Museu_ProvidedCHO_Livrustkammaren_48540,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=48540&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_46693,/2064105/Museu_ProvidedCHO_Livrustkammaren_46693,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=46693&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55686,/2064105/Museu_ProvidedCHO_Livrustkammaren_55686,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55686&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_49274,/2064105/Museu_ProvidedCHO_Livrustkammaren_49274,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=49274&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55635,/2064105/Museu_ProvidedCHO_Livrustkammaren_55635,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55635&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56053,/2064105/Museu_ProvidedCHO_Livrustkammaren_56053,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56053&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_45721,/2064105/Museu_ProvidedCHO_Livrustkammaren_45721,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=45721&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_62139,/2064105/Museu_ProvidedCHO_Livrustkammaren_62139,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=62139&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_57902,/2064105/Museu_ProvidedCHO_Livrustkammaren_57902,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=57902&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_56011,/2064105/Museu_ProvidedCHO_Livrustkammaren_56011,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=56011&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50364,/2064105/Museu_ProvidedCHO_Livrustkammaren_50364,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50364&resolution=highImageResolution,,,
clothing photograph,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_45503,/2064105/Museu_ProvidedCHO_Livrustkammaren_45503,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=45503&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_65865,/2064105/Museu_ProvidedCHO_Livrustkammaren_65865,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=65865&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_57337,/2064105/Museu_ProvidedCHO_Livrustkammaren_57337,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=57337&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_58147,/2064105/Museu_ProvidedCHO_Livrustkammaren_58147,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=58147&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_46857,/2064105/Museu_ProvidedCHO_Livrustkammaren_46857,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=46857&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Hallwylska_museet_8272,/2064105/Museu_ProvidedCHO_Hallwylska_museet_8272,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=8272&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_68754,/2064105/Museu_ProvidedCHO_Livrustkammaren_68754,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=68754&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_51778,/2064105/Museu_ProvidedCHO_Livrustkammaren_51778,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=51778&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_49201,/2064105/Museu_ProvidedCHO_Livrustkammaren_49201,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=49201&resolution=highImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_58273,/2064105/Museu_ProvidedCHO_Livrustkammaren_58273,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=58273&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_68170,/2064105/Museu_ProvidedCHO_Livrustkammaren_68170,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=68170&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_55723,/2064105/Museu_ProvidedCHO_Livrustkammaren_55723,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=55723&resolution=superImageResolution,,,
clothing,http://vocab.getty.edu/aat/300266639,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_50425,/2064105/Museu_ProvidedCHO_Livrustkammaren_50425,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=50425&resolution=highImageResolution,,,
costume_accessories,http://vocab.getty.edu/aat/300209273,http://data.europeana.eu/item/2064105/Museu_ProvidedCHO_Livrustkammaren_47259,/2064105/Museu_ProvidedCHO_Livrustkammaren_47259,http://emuseumplus.lsh.se/eMuseumPlus?service=ImageAsset&module=collection&objectId=47259&resolution=superImageResolution,,,
